,Drill Depth (m),Soil type,X-coordinate,Y-coordinate,Height Above Sea Level,Drill Pressure (kN),Flushing Pressure (kN),Torque
2549,30.5,CLAY,1240879.473,85217.466,89.708,11487.0,4.0,75.0
2550,30.525,CLAY,1240879.473,85217.466,89.683,11476.0,4.0,75.0
2551,30.55,CLAY,1240879.473,85217.466,89.658,11708.0,5.0,75.0
2552,30.575,CLAY,1240879.473,85217.466,89.633,11870.0,4.0,75.0
2553,30.6,CLAY,1240879.473,85217.466,89.608,11754.0,5.0,75.0
2554,30.625,CLAY,1240879.473,85217.466,89.583,11638.0,5.0,74.0
2555,30.65,CLAY,1240879.473,85217.466,89.558,11719.0,5.0,74.0
2556,30.675,CLAY,1240879.473,85217.466,89.533,12125.0,5.0,74.0
2557,30.7,CLAY,1240879.473,85217.466,89.508,12323.0,5.0,73.0
2558,30.725,CLAY,1240879.473,85217.466,89.483,12230.0,5.0,73.0
2559,30.75,CLAY,1240879.473,85217.466,89.458,12033.0,4.0,73.0
2560,30.775,CLAY,1240879.473,85217.466,89.433,11824.0,4.0,73.0
2561,30.8,CLAY,1240879.473,85217.466,89.408,11754.0,5.0,73.0
2562,35.4,CLAY,1240879.473,85217.466,84.808,17357.0,5.0,66.0
2563,35.425,CLAY,1240879.473,85217.466,84.783,17392.0,5.0,66.0
2564,35.45,CLAY,1240879.473,85217.466,84.758,17473.0,5.0,65.0
2565,35.475,CLAY,1240879.473,85217.466,84.733,17543.0,5.0,65.0
2566,35.5,CLAY,1240879.473,85217.466,84.708,17902.0,5.0,65.0
2567,35.525,CLAY,1240879.473,85217.466,84.683,18018.0,5.0,65.0
2568,35.55,CLAY,1240879.473,85217.466,84.658,17937.0,5.0,65.0
2569,35.575,CLAY,1240879.473,85217.466,84.633,17879.0,5.0,65.0
2570,35.6,CLAY,1240879.473,85217.466,84.608,17902.0,5.0,64.0
2571,35.625,CLAY,1240879.473,85217.466,84.583,18099.0,5.0,64.0
2572,35.65,CLAY,1240879.473,85217.466,84.558,6140.0,50.0,83.0
2573,35.675,CLAY,1240879.473,85217.466,84.533,14840.0,51.0,83.0
2574,35.7,CLAY,1240879.473,85217.466,84.508,16464.0,5.0,84.0
2575,35.725,CLAY,1240879.473,85217.466,84.483,17566.0,5.0,83.0
2576,35.75,CLAY,1240879.473,85217.466,84.458,17937.0,5.0,83.0
2577,35.775,CLAY,1240879.473,85217.466,84.433,18169.0,5.0,82.0
2578,35.8,CLAY,1240879.473,85217.466,84.408,18250.0,5.0,82.0
2579,0.15,FILL SOIL,1239341.579,83985.831,117.691,1140.0,4.0,7883.0
2580,0.65,WEATHERED CLAY,1239341.579,83985.831,117.191,11920.0,4.0,7882.0
2581,1.5,WEATHERED CLAY,1239341.579,83985.831,116.341,20100.0,4.0,7882.0
2582,2.2,WEATHERED CLAY,1239341.579,83985.831,115.641,24690.0,4.0,7881.0
2583,2.225,WEATHERED CLAY,1239341.579,83985.831,115.616,24680.0,4.0,7882.0
2584,2.25,WEATHERED CLAY,1239341.579,83985.831,115.591,24590.0,4.0,7882.0
2585,2.275,WEATHERED CLAY,1239341.579,83985.831,115.566,24720.0,4.0,7883.0
2586,2.3,WEATHERED CLAY,1239341.579,83985.831,115.541,24700.0,4.0,7882.0
2587,2.325,WEATHERED CLAY,1239341.579,83985.831,115.516,24890.0,4.0,7882.0
2588,2.35,WEATHERED CLAY,1239341.579,83985.831,115.491,25140.0,4.0,7882.0
2589,2.375,WEATHERED CLAY,1239341.579,83985.831,115.466,25240.0,4.0,7882.0
2590,2.4,WEATHERED CLAY,1239341.579,83985.831,115.441,25170.0,4.0,7882.0
2591,2.425,WEATHERED CLAY,1239341.579,83985.831,115.416,25110.0,4.0,7881.0
2592,2.45,WEATHERED CLAY,1239341.579,83985.831,115.391,25140.0,4.0,7883.0
2593,2.475,WEATHERED CLAY,1239341.579,83985.831,115.366,25010.0,4.0,7881.0
2594,2.5,WEATHERED CLAY,1239341.579,83985.831,115.341,25040.0,4.0,7882.0
2595,2.525,WEATHERED CLAY,1239341.579,83985.831,115.316,25240.0,4.0,7881.0
2596,2.55,WEATHERED CLAY,1239341.579,83985.831,115.291,25610.0,4.0,7882.0
2597,2.575,WEATHERED CLAY,1239341.579,83985.831,115.266,25460.0,4.0,7881.0
2598,2.6,WEATHERED CLAY,1239341.579,83985.831,115.241,25440.0,4.0,7880.0
2599,3.2,WEATHERED CLAY,1239341.579,83985.831,114.641,24510.0,4.0,7883.0
2600,3.225,WEATHERED CLAY,1239341.579,83985.831,114.616,24520.0,4.0,7881.0
2601,3.25,WEATHERED CLAY,1239341.579,83985.831,114.591,24510.0,4.0,7882.0
2602,3.275,WEATHERED CLAY,1239341.579,83985.831,114.566,24390.0,4.0,7882.0
2603,3.3,WEATHERED CLAY,1239341.579,83985.831,114.541,24150.0,4.0,7882.0
2604,3.325,WEATHERED CLAY,1239341.579,83985.831,114.516,24250.0,4.0,7882.0
2605,3.35,WEATHERED CLAY,1239341.579,83985.831,114.491,24290.0,4.0,7881.0
2606,3.375,WEATHERED CLAY,1239341.579,83985.831,114.466,24020.0,4.0,7883.0
2607,3.4,WEATHERED CLAY,1239341.579,83985.831,114.441,23600.0,4.0,7881.0
2608,3.425,WEATHERED CLAY,1239341.579,83985.831,114.416,23360.0,4.0,7882.0
2609,3.45,WEATHERED CLAY,1239341.579,83985.831,114.391,12030.0,39.0,7891.0
2610,3.475,WEATHERED CLAY,1239341.579,83985.831,114.366,15270.0,5.0,7882.0
2611,3.5,WEATHERED CLAY,1239341.579,83985.831,114.341,17290.0,4.0,7883.0
2612,3.525,WEATHERED CLAY,1239341.579,83985.831,114.316,17730.0,4.0,7882.0
2613,3.55,WEATHERED CLAY,1239341.579,83985.831,114.291,18130.0,4.0,7883.0
2614,3.575,WEATHERED CLAY,1239341.579,83985.831,114.266,18910.0,4.0,7882.0
2615,3.6,WEATHERED CLAY,1239341.579,83985.831,114.241,19290.0,4.0,7883.0
2616,4.1,WEATHERED CLAY,1239341.579,83985.831,113.741,23570.0,4.0,7882.0
2617,4.125,WEATHERED CLAY,1239341.579,83985.831,113.716,23670.0,4.0,7883.0
2618,4.15,WEATHERED CLAY,1239341.579,83985.831,113.691,24470.0,4.0,7882.0
2619,4.175,WEATHERED CLAY,1239341.579,83985.831,113.666,25230.0,4.0,7883.0
2620,4.2,WEATHERED CLAY,1239341.579,83985.831,113.641,25160.0,4.0,7881.0
2621,4.225,WEATHERED CLAY,1239341.579,83985.831,113.616,25000.0,4.0,7882.0
2622,4.25,WEATHERED CLAY,1239341.579,83985.831,113.591,24780.0,4.0,7882.0
2623,4.275,WEATHERED CLAY,1239341.579,83985.831,113.566,24710.0,4.0,7882.0
2624,4.3,WEATHERED CLAY,1239341.579,83985.831,113.541,24730.0,4.0,7883.0
2625,4.325,WEATHERED CLAY,1239341.579,83985.831,113.516,24690.0,4.0,7881.0
2626,4.35,WEATHERED CLAY,1239341.579,83985.831,113.491,24700.0,4.0,7883.0
2627,4.375,WEATHERED CLAY,1239341.579,83985.831,113.466,24710.0,4.0,7881.0
2628,4.4,WEATHERED CLAY,1239341.579,83985.831,113.441,24840.0,4.0,7883.0
2629,4.425,WEATHERED CLAY,1239341.579,83985.831,113.416,25210.0,4.0,7882.0
2630,4.45,WEATHERED CLAY,1239341.579,83985.831,113.391,25520.0,4.0,7882.0
2631,4.475,WEATHERED CLAY,1239341.579,83985.831,113.366,25740.0,4.0,7882.0
2632,4.5,WEATHERED CLAY,1239341.579,83985.831,113.341,25710.0,4.0,7882.0
2633,5.2,CLAY,1239341.579,83985.831,112.641,26570.0,4.0,7883.0
2634,5.225,CLAY,1239341.579,83985.831,112.616,25830.0,4.0,7881.0
2635,5.25,CLAY,1239341.579,83985.831,112.591,25070.0,4.0,7882.0
2636,5.275,CLAY,1239341.579,83985.831,112.566,25050.0,4.0,7882.0
2637,5.3,CLAY,1239341.579,83985.831,112.541,25400.0,4.0,7882.0
2638,5.325,CLAY,1239341.579,83985.831,112.516,25550.0,4.0,7882.0
2639,5.35,CLAY,1239341.579,83985.831,112.491,25430.0,4.0,7881.0
2640,5.375,CLAY,1239341.579,83985.831,112.466,25480.0,4.0,7883.0
2641,5.4,CLAY,1239341.579,83985.831,112.441,25300.0,4.0,7881.0
2642,5.425,CLAY,1239341.579,83985.831,112.416,25300.0,4.0,7882.0
2643,5.45,CLAY,1239341.579,83985.831,112.391,12160.0,60.0,7880.0
2644,5.475,CLAY,1239341.579,83985.831,112.366,16430.0,4.0,7882.0
2645,5.5,CLAY,1239341.579,83985.831,112.341,18240.0,4.0,7882.0
2646,5.525,CLAY,1239341.579,83985.831,112.316,20050.0,4.0,7881.0
2647,5.55,CLAY,1239341.579,83985.831,112.291,20620.0,4.0,7882.0
2648,5.575,CLAY,1239341.579,83985.831,112.266,20890.0,4.0,7880.0
2649,5.6,CLAY,1239341.579,83985.831,112.241,21320.0,4.0,7882.0
2650,6.2,CLAY,1239341.579,83985.831,111.641,23820.0,4.0,7882.0
2651,6.225,CLAY,1239341.579,83985.831,111.616,23900.0,4.0,7882.0
2652,6.25,CLAY,1239341.579,83985.831,111.591,23950.0,4.0,7882.0
2653,6.275,CLAY,1239341.579,83985.831,111.566,24040.0,4.0,7881.0
2654,6.3,CLAY,1239341.579,83985.831,111.541,24280.0,4.0,7882.0
2655,6.325,CLAY,1239341.579,83985.831,111.516,24400.0,4.0,7881.0
2656,6.35,CLAY,1239341.579,83985.831,111.491,24510.0,4.0,7883.0
2657,6.375,CLAY,1239341.579,83985.831,111.466,24640.0,4.0,7882.0
2658,6.4,CLAY,1239341.579,83985.831,111.441,24630.0,4.0,7882.0
2659,6.425,CLAY,1239341.579,83985.831,111.416,24580.0,4.0,7882.0
2660,6.45,CLAY,1239341.579,83985.831,111.391,24590.0,4.0,7881.0
2661,6.475,CLAY,1239341.579,83985.831,111.366,24620.0,4.0,7882.0
2662,6.5,CLAY,1239341.579,83985.831,111.341,24750.0,4.0,7881.0
2663,6.525,CLAY,1239341.579,83985.831,111.316,24840.0,4.0,7883.0
2664,6.55,CLAY,1239341.579,83985.831,111.291,25010.0,4.0,7882.0
2665,6.575,CLAY,1239341.579,83985.831,111.266,25090.0,4.0,7882.0
2666,6.6,CLAY,1239341.579,83985.831,111.241,25210.0,4.0,7882.0
2667,7.2,CLAY,1239341.579,83985.831,110.641,26720.0,4.0,7880.0
2668,7.225,CLAY,1239341.579,83985.831,110.616,26970.0,4.0,7882.0
2669,7.25,CLAY,1239341.579,83985.831,110.591,26900.0,4.0,7881.0
2670,7.275,CLAY,1239341.579,83985.831,110.566,26830.0,4.0,7882.0
2671,7.3,CLAY,1239341.579,83985.831,110.541,26810.0,4.0,7881.0
2672,7.325,CLAY,1239341.579,83985.831,110.516,27180.0,4.0,7881.0
2673,7.35,CLAY,1239341.579,83985.831,110.491,27040.0,4.0,7881.0
2674,7.375,CLAY,1239341.579,83985.831,110.466,26910.0,4.0,7880.0
2675,7.4,CLAY,1239341.579,83985.831,110.441,26820.0,4.0,7882.0
2676,7.425,CLAY,1239341.579,83985.831,110.416,26820.0,4.0,7881.0
2677,7.45,CLAY,1239341.579,83985.831,110.391,20700.0,9.0,7882.0
2678,7.475,CLAY,1239341.579,83985.831,110.366,16820.0,23.0,7895.0
2679,7.5,CLAY,1239341.579,83985.831,110.341,20180.0,5.0,7883.0
2680,7.525,CLAY,1239341.579,83985.831,110.316,22730.0,4.0,7881.0
2681,7.55,CLAY,1239341.579,83985.831,110.291,24630.0,5.0,7882.0
2682,7.575,CLAY,1239341.579,83985.831,110.266,24940.0,4.0,7882.0
2683,7.6,CLAY,1239341.579,83985.831,110.241,24900.0,4.0,7882.0
2684,8.2,CLAY,1239341.579,83985.831,109.641,25840.0,4.0,7882.0
2685,8.225,CLAY,1239341.579,83985.831,109.616,25750.0,4.0,7881.0
2686,8.25,CLAY,1239341.579,83985.831,109.591,25710.0,4.0,7882.0
2687,8.275,CLAY,1239341.579,83985.831,109.566,25650.0,4.0,7881.0
2688,8.3,CLAY,1239341.579,83985.831,109.541,25650.0,4.0,7883.0
2689,8.325,CLAY,1239341.579,83985.831,109.516,25730.0,4.0,7882.0
2690,8.35,CLAY,1239341.579,83985.831,109.491,25790.0,4.0,7883.0
2691,8.375,CLAY,1239341.579,83985.831,109.466,25910.0,4.0,7882.0
2692,8.4,CLAY,1239341.579,83985.831,109.441,26040.0,4.0,7881.0
2693,8.425,CLAY,1239341.579,83985.831,109.416,25960.0,4.0,7882.0
2694,8.45,CLAY,1239341.579,83985.831,109.391,25950.0,4.0,7881.0
2695,8.475,CLAY,1239341.579,83985.831,109.366,25940.0,4.0,7883.0
2696,8.5,CLAY,1239341.579,83985.831,109.341,25930.0,4.0,7882.0
2697,8.525,CLAY,1239341.579,83985.831,109.316,26020.0,4.0,7882.0
2698,8.55,CLAY,1239341.579,83985.831,109.291,26060.0,4.0,7882.0
2699,8.575,CLAY,1239341.579,83985.831,109.266,26180.0,4.0,7882.0
2700,8.6,CLAY,1239341.579,83985.831,109.241,26340.0,4.0,7882.0
2701,9.2,CLAY,1239341.579,83985.831,108.641,26540.0,4.0,7881.0
2702,9.225,CLAY,1239341.579,83985.831,108.616,26650.0,4.0,7882.0
2703,9.25,CLAY,1239341.579,83985.831,108.591,26760.0,4.0,7881.0
2704,9.275,CLAY,1239341.579,83985.831,108.566,26850.0,4.0,7882.0
2705,9.3,CLAY,1239341.579,83985.831,108.541,27100.0,4.0,7881.0
2706,9.325,CLAY,1239341.579,83985.831,108.516,27000.0,4.0,7882.0
2707,9.35,CLAY,1239341.579,83985.831,108.491,27140.0,4.0,7883.0
2708,9.375,CLAY,1239341.579,83985.831,108.466,27100.0,4.0,7881.0
2709,9.4,CLAY,1239341.579,83985.831,108.441,27250.0,4.0,7882.0
2710,9.425,CLAY,1239341.579,83985.831,108.416,27060.0,4.0,7881.0
2711,9.45,CLAY,1239341.579,83985.831,108.391,26880.0,4.0,7882.0
2712,9.475,CLAY,1239341.579,83985.831,108.366,12190.0,24.0,7891.0
2713,9.5,CLAY,1239341.579,83985.831,108.341,16460.0,4.0,7882.0
2714,9.525,CLAY,1239341.579,83985.831,108.316,19260.0,4.0,7882.0
2715,9.55,CLAY,1239341.579,83985.831,108.291,20470.0,4.0,7882.0
2716,9.575,CLAY,1239341.579,83985.831,108.266,21170.0,4.0,7881.0
2717,9.6,CLAY,1239341.579,83985.831,108.241,21700.0,4.0,7882.0
2718,10.2,CLAY,1239341.579,83985.831,107.641,24060.0,4.0,7881.0
2719,10.225,CLAY,1239341.579,83985.831,107.616,24010.0,4.0,7882.0
2720,10.25,CLAY,1239341.579,83985.831,107.591,24070.0,4.0,7882.0
2721,10.275,CLAY,1239341.579,83985.831,107.566,24160.0,4.0,7882.0
2722,10.3,CLAY,1239341.579,83985.831,107.541,24210.0,4.0,7882.0
2723,10.325,CLAY,1239341.579,83985.831,107.516,24340.0,4.0,7881.0
2724,10.35,CLAY,1239341.579,83985.831,107.491,24560.0,4.0,7882.0
2725,10.375,CLAY,1239341.579,83985.831,107.466,24650.0,4.0,7881.0
2726,10.4,CLAY,1239341.579,83985.831,107.441,24670.0,4.0,7882.0
2727,10.425,CLAY,1239341.579,83985.831,107.416,24700.0,4.0,7882.0
2728,10.45,CLAY,1239341.579,83985.831,107.391,24720.0,4.0,7882.0
2729,10.475,CLAY,1239341.579,83985.831,107.366,24750.0,4.0,7882.0
2730,10.5,CLAY,1239341.579,83985.831,107.341,24730.0,4.0,7881.0
2731,10.525,CLAY,1239341.579,83985.831,107.316,24800.0,4.0,7882.0
2732,10.55,CLAY,1239341.579,83985.831,107.291,24950.0,4.0,7881.0
2733,10.575,CLAY,1239341.579,83985.831,107.266,25090.0,4.0,7882.0
2734,10.6,CLAY,1239341.579,83985.831,107.241,25100.0,4.0,7881.0
2735,11.2,SILT,1239341.579,83985.831,106.641,25180.0,4.0,7882.0
2736,11.225,SILT,1239341.579,83985.831,106.616,25260.0,4.0,7882.0
2737,11.25,SILT,1239341.579,83985.831,106.591,25610.0,4.0,7881.0
2738,11.275,SILT,1239341.579,83985.831,106.566,25570.0,4.0,7882.0
2739,11.3,SILT,1239341.579,83985.831,106.541,25260.0,4.0,7880.0
2740,11.325,SILT,1239341.579,83985.831,106.516,25390.0,4.0,7882.0
2741,11.35,SILT,1239341.579,83985.831,106.491,25840.0,5.0,7882.0
2742,11.375,SILT,1239341.579,83985.831,106.466,13920.0,151.0,7911.0
2743,11.4,SILT,1239341.579,83985.831,106.441,20030.0,5.0,7881.0
2744,11.425,SILT,1239341.579,83985.831,106.416,22170.0,4.0,7881.0
2745,11.45,SILT,1239341.579,83985.831,106.391,22980.0,4.0,7881.0
2746,11.475,SILT,1239341.579,83985.831,106.366,22900.0,5.0,7881.0
2747,11.5,SILT,1239341.579,83985.831,106.341,12870.0,14.0,7884.0
2748,11.525,SILT,1239341.579,83985.831,106.316,16940.0,5.0,7882.0
2749,11.55,SILT,1239341.579,83985.831,106.291,19510.0,4.0,7880.0
2750,11.575,SILT,1239341.579,83985.831,106.266,20620.0,4.0,7882.0
2751,11.6,SILT,1239341.579,83985.831,106.241,21350.0,4.0,7880.0
2752,12.2,CLAY,1239341.579,83985.831,105.641,24990.0,4.0,7881.0
2753,12.225,CLAY,1239341.579,83985.831,105.616,25090.0,4.0,7881.0
2754,12.25,CLAY,1239341.579,83985.831,105.591,25010.0,4.0,7881.0
2755,12.275,CLAY,1239341.579,83985.831,105.566,25070.0,4.0,7882.0
2756,12.3,CLAY,1239341.579,83985.831,105.541,25140.0,4.0,7881.0
2757,12.325,CLAY,1239341.579,83985.831,105.516,25180.0,4.0,7882.0
2758,12.35,CLAY,1239341.579,83985.831,105.491,25260.0,4.0,7880.0
2759,12.375,CLAY,1239341.579,83985.831,105.466,25540.0,4.0,7882.0
2760,12.4,CLAY,1239341.579,83985.831,105.441,25620.0,4.0,7880.0
2761,12.425,CLAY,1239341.579,83985.831,105.416,25650.0,4.0,7881.0
2762,12.45,CLAY,1239341.579,83985.831,105.391,25680.0,4.0,7882.0
2763,12.475,CLAY,1239341.579,83985.831,105.366,25630.0,4.0,7881.0
2764,12.5,CLAY,1239341.579,83985.831,105.341,25660.0,4.0,7882.0
2765,12.525,CLAY,1239341.579,83985.831,105.316,25740.0,4.0,7880.0
2766,12.55,CLAY,1239341.579,83985.831,105.291,25790.0,4.0,7881.0
2767,12.575,CLAY,1239341.579,83985.831,105.266,25960.0,4.0,7880.0
2768,12.6,CLAY,1239341.579,83985.831,105.241,26270.0,4.0,7881.0
2769,13.2,CLAY,1239341.579,83985.831,104.641,27890.0,4.0,7881.0
2770,13.225,CLAY,1239341.579,83985.831,104.616,27970.0,4.0,7881.0
2771,13.25,CLAY,1239341.579,83985.831,104.591,27970.0,4.0,7882.0
2772,13.275,CLAY,1239341.579,83985.831,104.566,28120.0,4.0,7880.0
2773,13.3,CLAY,1239341.579,83985.831,104.541,28230.0,4.0,7882.0
2774,13.325,CLAY,1239341.579,83985.831,104.516,28310.0,4.0,7881.0
2775,13.35,CLAY,1239341.579,83985.831,104.491,28420.0,4.0,7882.0
2776,13.375,CLAY,1239341.579,83985.831,104.466,28320.0,4.0,7882.0
2777,13.4,CLAY,1239341.579,83985.831,104.441,28240.0,4.0,7880.0
2778,13.425,CLAY,1239341.579,83985.831,104.416,28410.0,4.0,7882.0
2779,13.45,CLAY,1239341.579,83985.831,104.391,28340.0,4.0,7880.0
2780,13.475,CLAY,1239341.579,83985.831,104.366,28170.0,4.0,7882.0
2781,13.5,CLAY,1239341.579,83985.831,104.341,7790.0,20.0,7894.0
2782,13.525,CLAY,1239341.579,83985.831,104.316,16790.0,4.0,7882.0
2783,13.55,CLAY,1239341.579,83985.831,104.291,19010.0,4.0,7882.0
2784,13.575,CLAY,1239341.579,83985.831,104.266,20570.0,4.0,7881.0
2785,13.6,CLAY,1239341.579,83985.831,104.241,21870.0,4.0,7882.0
2786,14.2,CLAY,1239341.579,83985.831,103.641,25280.0,4.0,7881.0
2787,14.225,CLAY,1239341.579,83985.831,103.616,25290.0,4.0,7882.0
2788,14.25,CLAY,1239341.579,83985.831,103.591,25380.0,4.0,7880.0
2789,14.275,CLAY,1239341.579,83985.831,103.566,25370.0,4.0,7882.0
2790,14.3,CLAY,1239341.579,83985.831,103.541,25440.0,4.0,7880.0
2791,14.325,CLAY,1239341.579,83985.831,103.516,25630.0,4.0,7882.0
2792,14.35,CLAY,1239341.579,83985.831,103.491,25680.0,4.0,7882.0
2793,14.375,CLAY,1239341.579,83985.831,103.466,25750.0,4.0,7881.0
2794,14.4,CLAY,1239341.579,83985.831,103.441,25990.0,4.0,7882.0
2795,14.425,CLAY,1239341.579,83985.831,103.416,26180.0,4.0,7881.0
2796,14.45,CLAY,1239341.579,83985.831,103.391,26220.0,4.0,7882.0
2797,14.475,CLAY,1239341.579,83985.831,103.366,26170.0,4.0,7881.0
2798,14.5,CLAY,1239341.579,83985.831,103.341,26180.0,4.0,7882.0
2799,14.525,CLAY,1239341.579,83985.831,103.316,26260.0,4.0,7882.0
2800,14.55,CLAY,1239341.579,83985.831,103.291,26440.0,4.0,7881.0
2801,14.575,CLAY,1239341.579,83985.831,103.266,26510.0,4.0,7882.0
2802,14.6,CLAY,1239341.579,83985.831,103.241,26610.0,4.0,7880.0
2803,0.5,WEATHERED CLAY,1229363.351,89181.896,85.588,2490.0,5.0,0.0
2804,1.5,WEATHERED CLAY,1229363.351,89181.896,84.588,3909.0,5.0,0.0
2805,2.3,WEATHERED CLAY,1229363.351,89181.896,83.788,3571.0,5.0,0.0
2806,3.3,CLAY,1229363.351,89181.896,82.788,1700.0,5.0,0.0
2807,4.2,CLAY,1229363.351,89181.896,81.888,1588.0,5.0,0.0
2808,4.225,CLAY,1229363.351,89181.896,81.863,1635.0,5.0,0.0
2809,4.25,CLAY,1229363.351,89181.896,81.838,1616.0,5.0,0.0
2810,4.275,CLAY,1229363.351,89181.896,81.813,1663.0,5.0,0.0
2811,4.3,CLAY,1229363.351,89181.896,81.788,1719.0,5.0,0.0
2812,4.325,CLAY,1229363.351,89181.896,81.763,1616.0,5.0,0.0
2813,4.35,CLAY,1229363.351,89181.896,81.738,1569.0,5.0,0.0
2814,4.375,CLAY,1229363.351,89181.896,81.713,1578.0,5.0,0.0
2815,4.4,CLAY,1229363.351,89181.896,81.688,1541.0,5.0,0.0
2816,4.425,CLAY,1229363.351,89181.896,81.663,1541.0,5.0,0.0
2817,4.45,CLAY,1229363.351,89181.896,81.638,1503.0,5.0,0.0
2818,4.475,CLAY,1229363.351,89181.896,81.613,1522.0,5.0,0.0
2819,4.5,CLAY,1229363.351,89181.896,81.588,1578.0,5.0,0.0
2820,4.525,CLAY,1229363.351,89181.896,81.563,1522.0,5.0,0.0
2821,4.55,CLAY,1229363.351,89181.896,81.538,1550.0,5.0,0.0
2822,4.575,CLAY,1229363.351,89181.896,81.513,1541.0,5.0,0.0
2823,4.6,CLAY,1229363.351,89181.896,81.488,1597.0,5.0,0.0
2824,6.5,MATERIAL,1229363.351,89181.896,79.588,4502.0,5.0,0.0
2825,3.4,CLAY,1229779.463,89255.495,63.668,8690.0,5.0,0.0
2826,3.425,CLAY,1229779.463,89255.495,63.643,8591.0,5.0,0.0
2827,3.45,CLAY,1229779.463,89255.495,63.618,8712.0,5.0,0.0
2828,3.475,CLAY,1229779.463,89255.495,63.593,8734.0,5.0,0.0
2829,3.5,CLAY,1229779.463,89255.495,63.568,8558.0,5.0,0.0
2830,3.525,CLAY,1229779.463,89255.495,63.543,8338.0,5.0,0.0
2831,3.55,CLAY,1229779.463,89255.495,63.518,8382.0,5.0,0.0
2832,3.575,CLAY,1229779.463,89255.495,63.493,8393.0,5.0,0.0
2833,3.6,CLAY,1229779.463,89255.495,63.468,8106.0,5.0,0.0
2834,3.625,CLAY,1229779.463,89255.495,63.443,7843.0,5.0,0.0
2835,3.65,CLAY,1229779.463,89255.495,63.418,7755.0,5.0,0.0
2836,3.675,CLAY,1229779.463,89255.495,63.393,7931.0,5.0,0.0
2837,3.7,CLAY,1229779.463,89255.495,63.368,7711.0,5.0,0.0
2838,3.725,CLAY,1229779.463,89255.495,63.343,7667.0,5.0,0.0
2839,3.75,CLAY,1229779.463,89255.495,63.318,7623.0,5.0,0.0
2840,3.775,CLAY,1229779.463,89255.495,63.293,7656.0,5.0,0.0
2841,3.8,CLAY,1229779.463,89255.495,63.268,7150.0,12.0,0.0
2842,4.4,CLAY,1229779.463,89255.495,62.668,6545.0,5.0,0.0
2843,4.425,CLAY,1229779.463,89255.495,62.643,6226.0,5.0,0.0
2844,4.45,CLAY,1229779.463,89255.495,62.618,6512.0,5.0,0.0
2845,4.475,CLAY,1229779.463,89255.495,62.593,6358.0,5.0,0.0
2846,4.5,CLAY,1229779.463,89255.495,62.568,6314.0,5.0,0.0
2847,4.525,CLAY,1229779.463,89255.495,62.543,6413.0,5.0,0.0
2848,4.55,CLAY,1229779.463,89255.495,62.518,6534.0,5.0,0.0
2849,4.575,CLAY,1229779.463,89255.495,62.493,6050.0,5.0,0.0
2850,4.6,CLAY,1229779.463,89255.495,62.468,5830.0,5.0,0.0
2851,4.625,CLAY,1229779.463,89255.495,62.443,6512.0,5.0,0.0
2852,4.65,CLAY,1229779.463,89255.495,62.418,6941.0,5.0,0.0
2853,4.675,CLAY,1229779.463,89255.495,62.393,6083.0,5.0,0.0
2854,4.7,CLAY,1229779.463,89255.495,62.368,5786.0,5.0,0.0
2855,4.725,CLAY,1229779.463,89255.495,62.343,6413.0,5.0,0.0
2856,4.75,CLAY,1229779.463,89255.495,62.318,6688.0,5.0,0.0
2857,4.775,CLAY,1229779.463,89255.495,62.293,6017.0,5.0,0.0
2858,4.8,CLAY,1229779.463,89255.495,62.268,6094.0,5.0,0.0
2859,0.5,WEATHERED CLAY,1239066.664,83949.843,108.605,7380.0,5.0,70.0
2860,1.5,WEATHERED CLAY,1239066.664,83949.843,107.605,26207.0,5.0,65.0
2861,2.5,WEATHERED CLAY,1239066.664,83949.843,106.605,29722.0,5.0,73.0
2862,3.5,WEATHERED CLAY,1239066.664,83949.843,105.605,31032.0,7.0,65.0
2863,4.5,WEATHERED CLAY,1239066.664,83949.843,104.605,30209.0,7.0,73.0
2864,5.4,WEATHERED CLAY,1239066.664,83949.843,103.705,31531.0,8.0,66.0
2865,5.425,WEATHERED CLAY,1239066.664,83949.843,103.68,31276.0,7.0,66.0
2866,5.45,WEATHERED CLAY,1239066.664,83949.843,103.655,30905.0,7.0,66.0
2867,5.475,WEATHERED CLAY,1239066.664,83949.843,103.63,30452.0,7.0,65.0
2868,5.5,WEATHERED CLAY,1239066.664,83949.843,103.605,30209.0,7.0,65.0
2869,5.525,WEATHERED CLAY,1239066.664,83949.843,103.58,29942.0,7.0,65.0
2870,5.55,WEATHERED CLAY,1239066.664,83949.843,103.555,29745.0,7.0,65.0
2871,5.575,WEATHERED CLAY,1239066.664,83949.843,103.53,29849.0,7.0,64.0
2872,5.6,WEATHERED CLAY,1239066.664,83949.843,103.505,30255.0,7.0,64.0
2873,5.625,WEATHERED CLAY,1239066.664,83949.843,103.48,29907.0,7.0,64.0
2874,5.65,WEATHERED CLAY,1239066.664,83949.843,103.455,29594.0,7.0,64.0
2875,5.675,WEATHERED CLAY,1239066.664,83949.843,103.43,29988.0,7.0,63.0
2876,5.7,WEATHERED CLAY,1239066.664,83949.843,103.405,12960.0,67.0,72.0
2877,5.725,WEATHERED CLAY,1239066.664,83949.843,103.38,24780.0,55.0,73.0
2878,5.75,WEATHERED CLAY,1239066.664,83949.843,103.355,27355.0,5.0,73.0
2879,5.775,WEATHERED CLAY,1239066.664,83949.843,103.33,29640.0,5.0,73.0
